NAME,SECTION,MEET,DAY,START,FINISH,NOTES
ESS423H1F,,2,Wed,10:00,11:00,
ESS423H1F,,3,Tue,14:00,17:00,
FOR308H1F,LEC 01,1,Tue,16:00,17:00,
FOR308H1F,,2,Tue,17:00,18:00,
FOR308H1F,,3,Wed,16:00,17:00,
FOR308H1F,TUT 01,1,Wed,17:00,18:00,
FOR421H1F,LEC 01,1,Thu,12:00,13:00,
FOR421H1F,,2,Thu,13:00,14:00,
HMB265H1F,LEC 01,1,Tue,15:00,17:00,
HMB265H1F,,2,Fri,13:00,14:00,
HPS280H1F,LEC 01,1,Tue,14:00,16:00,
JGA305H1F,LEC 01,1,Mon,17:00,20:00,
JRE300H1F,LEC 01,1,Thu,18:00,21:00,
JRE300H1F,LEC 02,1,Wed,16:00,19:00,
JRE300H1F,TUT 01,1,Mon,18:00,19:00,
JRE300H1F,TUT 02,1,Thu,18:00,19:00,
JRE410H1F,LEC 01,1,Tue,18:00,20:00,
JRE410H1F,LEC 02,1,Mon,18:00,20:00,
JRE410H1F,PRA 01,1,Wed,18:00,20:00,
JRE410H1F,PRA 02,1,Wed,18:00,20:00,
JRE410H1F,PRA 03,1,Wed,18:00,20:00,
JRE410H1F,PRA 04,1,Wed,18:00,20:00,
JRE410H1F,PRA 05,1,Wed,18:00,20:00,
JRE410H1F,PRA 06,1,Wed,18:00,20:00,
JRE420H1F,LEC 01,1,Thu,18:00,21:00,
JRE420H1F,PRA 01,1,Tue,18:00,19:00,
JRE420H1F,,1,Tue,18:00,19:00,
MAT186H1F,LEC 01,1,Mon,10:00,11:00,
MAT186H1F,,2,Wed,14:00,15:00,
MAT186H1F,,3,Thu,10:00,11:00,
MAT186H1F,LEC 02,1,Mon,10:00,11:00,
MAT186H1F,,2,Tue,11:00,12:00,
MAT186H1F,,3,Thu,10:00,11:00,
MAT186H1F,LEC 03,1,Mon,14:00,15:00,
MAT186H1F,,2,Wed,14:00,15:00,
MAT186H1F,,3,Thu,14:00,15:00,
MAT186H1F,LEC 04,1,Mon,9:00,10:00,
MAT186H1F,,2,Wed,9:00,10:00,
MAT186H1F,,3,Fri,11:00,12:00,
MAT186H1F,TUT 01,1,Tue,14:00,15:00,
MAT186H1F,TUT 02,1,Tue,14:00,15:00,
MAT186H1F,TUT 03,1,Thu,16:00,17:30,
MAT186H1F,TUT 04,1,Fri,14:00,15:00,
MAT186H1F,TUT 05,1,Fri,14:00,15:00,
MAT186H1F,TUT 06,1,Fri,16:00,17:00,
MAT186H1F,TUT 07,1,Fri,16:00,17:00,
MAT186H1F,TUT 08,1,Fri,14:00,15:00,
MAT188H1F,LEC 01,1,Mon,9:00,10:00,
MAT188H1F,,2,Wed,9:00,10:00,
MAT188H1F,,3,Fri,11:00,12:00,
MAT188H1F,LEC 02,1,Mon,9:00,10:00,
MAT188H1F,,2,Wed,9:00,10:00,
MAT188H1F,,3,Fri,11:00,12:00,
MAT188H1F,LEC 03,1,Tue,14:00,15:00,
MAT188H1F,,2,Thu,14:00,15:00,
MAT188H1F,,3,Fri,14:00,15:00,
MAT188H1F,LEC 04,1,Mon,10:00,11:00,
MAT188H1F,,2,Tue,11:00,12:00,
MAT188H1F,,3,Thu,10:00,11:00,
MAT188H1F,LEC 05,1,Tue,10:00,11:00,
MAT188H1F,,2,Wed,10:00,11:00,
MAT188H1F,,3,Fri,10:00,11:00,
MAT188H1F,LEC 06,1,Tue,10:00,11:00,
MAT188H1F,,2,Wed,10:00,11:00,
MAT188H1F,,3,Fri,10:00,11:00,
MAT188H1F,LEC 07,1,Tue,10:00,11:00,
MAT188H1F,,2,Wed,10:00,11:00,
MAT188H1F,,3,Fri,10:00,11:00,
MAT188H1F,LEC 08,1,Mon,9:00,10:00,
MAT188H1F,,2,Wed,9:00,10:00,
MAT188H1F,,3,Fri,11:00,12:00,
MAT188H1F,TUT 01,1,Tue,15:00,16:00,
MAT188H1F,TUT 02,1,Wed,16:00,17:00,
MAT188H1F,TUT 03,1,Mon,16:00,17:00,
MAT188H1F,TUT 04,1,Mon,16:00,17:00,
MAT188H1F,TUT 05,1,Tue,16:00,17:00,
MAT188H1F,TUT 06,1,Fri,16:00,17:00,
MAT188H1F,TUT 07,1,Fri,16:00,17:00,
MAT188H1F,TUT 08,1,Tue,16:00,17:00,
MAT188H1F,TUT 09,1,Tue,16:00,17:00,
MAT188H1F,TUT 10,1,Mon,17:00,18:00,
MAT188H1F,TUT 11,1,Thu,15:00,16:00,
MAT188H1F,TUT 12,1,Fri,15:00,16:00,
MAT188H1F,TUT 13,1,Tue,15:00,16:00,
MAT188H1F,TUT 14,1,Fri,15:00,16:00,
MAT188H1F,TUT 15,1,Mon,17:00,18:00,
MAT188H1F,TUT 16,1,Mon,17:00,18:00,
MAT194H1F,LEC 01,1,Mon,11:00,12:00,
MAT194H1F,,2,Wed,14:00,15:00,
MAT194H1F,,3,Thu,13:00,14:00,
MAT194H1F,LEC 02,1,Mon,13:00,14:00,
MAT194H1F,,2,Wed,15:00,16:00,
MAT194H1F,,3,Thu,16:00,17:00,
MAT194H1F,TUT 01,1,Tue,11:00,12:00,
MAT194H1F,TUT 02,1,Tue,11:00,12:00,
MAT194H1F,TUT 03,1,Tue,11:00,12:00,
MAT194H1F,TUT 04,1,Thu,17:00,18:00,
MAT194H1F,TUT 05,1,Tue,15:00,16:00,
MAT194H1F,TUT 06,1,Tue,15:00,16:00,
MAT194H1F,TUT 07,1,Wed,9:00,10:00,
MAT194H1F,TUT 08,1,Wed,9:00,10:00,
MAT194H1F,TUT 09,1,Wed,10:00,11:00,
MAT194H1F,TUT 10,1,Tue,14:00,15:00,
MAT194H1F,TUT 11,1,Tue,14:00,15:00,
MAT194H1F,TUT 12,1,Tue,14:00,15:00,
MAT196H1F,LEC 01,1,Mon,10:00,11:00,
MAT196H1F,,2,Tue,11:00,12:00,
MAT196H1F,,3,Thu,10:00,11:00,
MAT196H1F,LEC 02,1,Mon,14:00,15:00,
MAT196H1F,,2,Wed,14:00,15:00,
MAT196H1F,,3,Thu,14:00,15:00,
MAT196H1F,LEC 03,1,Mon,10:00,11:00,
MAT196H1F,,2,Tue,11:00,12:00,
MAT196H1F,,3,Thu,10:00,11:00,
MAT196H1F,LEC 04,1,Mon,11:00,12:00,
MAT196H1F,,2,Wed,11:00,12:00,
MAT196H1F,,3,Thu,11:00,12:00,
MAT196H1F,TUT 01,1,Wed,15:00,16:00,
MAT196H1F,TUT 02,1,Wed,16:00,17:00,
MAT196H1F,TUT 03,1,Wed,16:00,17:00,
MAT196H1F,TUT 04,1,Wed,15:00,16:00,
MAT196H1F,TUT 05,1,Fri,14:00,15:00,
MAT196H1F,TUT 06,1,Thu,15:00,16:00,
MAT196H1F,TUT 07,1,Thu,15:00,16:00,
MAT196H1F,TUT 08,1,Wed,15:00,16:00,
MAT290H1F,LEC 01,1,Wed,9:00,10:00,
MAT290H1F,,2,Wed,10:00,11:00,
MAT290H1F,,3,Fri,14:00,15:00,
MAT290H1F,LEC 02,1,Mon,14:00,15:00,
MAT290H1F,,2,Tue,10:00,11:00,
MAT290H1F,,3,Wed,13:00,14:00,
MAT290H1F,LEC 03,1,Mon,13:00,14:00,
MAT290H1F,,2,Wed,13:00,14:00,
MAT290H1F,,3,Thu,13:00,14:00,
MAT290H1F,LEC 04,1,Tue,9:00,10:00,
MAT290H1F,,2,Wed,10:00,11:00,
MAT290H1F,,3,Fri,14:00,15:00,
MAT290H1F,TUT 01,1,Wed,14:00,16:00,
MAT290H1F,TUT 02,1,Wed,14:00,16:00,
MAT290H1F,TUT 03,1,Mon,10:00,12:00,
MAT290H1F,TUT 04,1,Thu,9:00,11:00,
MAT290H1F,TUT 05,1,Mon,15:00,17:00,
MAT290H1F,TUT 06,1,Mon,15:00,17:00,
MAT290H1F,TUT 07,1,Thu,15:00,17:00,
MAT290H1F,TUT 08,1,Wed,14:00,16:00,
MAT291H1F,LEC 01,1,Wed,11:00,12:00,
MAT291H1F,,2,Tue,11:00,12:00,
MAT291H1F,,3,Thu,10:00,11:00,
MAT291H1F,LEC 02,1,Tue,13:00,14:00,
MAT291H1F,,2,Wed,10:00,11:00,
MAT291H1F,,3,Thu,15:00,16:00,
MAT291H1F,LEC 03,1,Mon,14:00,15:00,
MAT291H1F,,2,Tue,10:00,11:00,
MAT291H1F,,3,Thu,11:00,12:00,
MAT291H1F,LEC 04,1,Mon,13:00,14:00,
MAT291H1F,,2,Tue,11:00,12:00,
MAT291H1F,,3,Wed,11:00,12:00,
MAT291H1F,TUT 01,1,Fri,10:00,12:00,
MAT291H1F,TUT 02,1,Fri,10:00,12:00,
MAT291H1F,TUT 03,1,Wed,14:00,16:00,
MAT291H1F,TUT 04,1,Wed,14:00,16:00,
MAT291H1F,TUT 05,1,Thu,9:00,11:00,
MAT291H1F,TUT 06,1,Thu,9:00,11:00,
MAT291H1F,TUT 07,1,Tue,14:00,16:00,
MAT291H1F,TUT 08,1,Tue,14:00,16:00,
MAT292H1F,LEC 01,1,Tue,15:00,16:00,
MAT292H1F,,2,Wed,15:00,16:00,
MAT292H1F,,3,Thu,11:00,12:00,
MAT292H1F,LEC 02,1,Mon,16:00,17:00,
MAT292H1F,,2,Tue,16:00,17:00,
MAT292H1F,,3,Thu,15:00,16:00,
MAT292H1F,TUT 01,1,Tue,9:00,11:00,
MAT292H1F,TUT 02,1,Tue,9:00,11:00,
MAT292H1F,TUT 03,1,Tue,9:00,11:00,
MAT292H1F,TUT 04,1,Tue,9:00,11:00,
MAT292H1F,TUT 05,1,Wed,9:00,11:00,
MAT292H1F,TUT 06,1,Wed,9:00,11:00,
MAT292H1F,TUT 07,1,Wed,9:00,11:00,
MAT292H1F,TUT 08,1,Wed,9:00,11:00,
MAT294H1F,LEC 01,1,Mon,10:00,11:00,
MAT294H1F,,2,Wed,9:00,10:00,
MAT294H1F,,3,Thu,9:00,10:00,
MAT294H1F,TUT 01,1,Thu,16:00,18:00,
MAT301H1F,LEC 01,1,Wed,18:00,21:00,
MAT389H1F,LEC 01,1,Tue,18:00,20:00,
MAT389H1F,,2,Thu,10:00,11:00,
MAT389H1F,TUT 01,1,Thu,9:00,10:00,
MAT389H1F,TUT 02,1,Thu,9:00,10:00,
MAT401H1F,LEC 01,1,Wed,18:00,21:00,
MIE230H1F,LEC 01,1,Mon,12:00,13:00,
MIE230H1F,,2,Wed,10:00,11:00,
MIE230H1F,,3,Fri,10:00,11:00,
MIE230H1F,LEC 02,1,Mon,11:00,12:00,
MIE230H1F,,2,Wed,9:00,10:00,
MIE230H1F,,3,Fri,11:00,12:00,
MIE230H1F,TUT 01,1,Wed,13:00,15:00,
MIE230H1F,TUT 02,1,Wed,13:00,15:00,
MIE230H1F,TUT 03,1,Wed,13:00,15:00,
MIE231H1F,LEC 01,1,Tue,15:00,17:00,
MIE231H1F,,2,Thu,15:00,16:00,
MIE231H1F,PRA 01,1,Mon,14:00,16:00,
MIE231H1F,PRA 02,1,Fri,12:00,14:00,
MIE231H1F,PRA 03,1,Wed,15:00,17:00,
MIE231H1F,TUT 01,1,Fri,14:00,16:00,
MIE231H1F,TUT 02,1,Mon,14:00,16:00,
MIE231H1F,TUT 03,1,Fri,14:00,16:00,
MIE236H1F,LEC 01,1,Mon,10:00,11:00,
MIE236H1F,,2,Tue,10:00,11:00,
MIE236H1F,,3,Fri,13:00,14:00,
MIE236H1F,TUT 01,1,Fri,14:00,16:00,
MIE236H1F,TUT 02,1,Mon,11:00,13:00,
MIE242H1F,LEC 01,1,Mon,9:00,10:00,
MIE242H1F,,2,Tue,9:00,10:00,
MIE242H1F,,3,Thu,10:00,11:00,
MIE242H1F,PRA 01,1,Fri,9:00,12:00,
MIE242H1F,PRA 02,1,Wed,10:00,13:00,
MIE250H1F,LEC 01,1,Wed,14:00,15:00,
MIE250H1F,,2,Thu,11:00,12:00,
MIE250H1F,PRA 01,1,Mon,14:00,17:00,
MIE250H1F,PRA 02,1,Tue,14:00,17:00,
MIE258H1F,LEC 01,1,Wed,15:00,16:00,
MIE258H1F,,1,Wed,15:00,16:00,
MIE258H1F,,2,Thu,13:00,15:00,
MIE258H1F,,2,Thu,13:00,15:00,
MIE258H1F,LEC 02,1,Tue,17:00,18:00,
MIE258H1F,,1,Tue,17:00,18:00,
MIE258H1F,,2,Mon,9:00,11:00,
MIE258H1F,,2,Mon,9:00,11:00,
MIE258H1F,TUT 01,1,Tue,13:00,14:00,
MIE258H1F,TUT 02,1,Thu,12:00,13:00,
MIE258H1F,TUT 03,1,Thu,12:00,13:00,
MIE258H1F,TUT 04,1,Tue,13:00,14:00,
MIE258H1F,TUT 05,1,Thu,16:00,17:00,
MIE262H1F,LEC 01,1,Tue,11:00,12:00,
MIE262H1F,,2,Wed,16:00,17:00,
MIE262H1F,,3,Thu,15:00,16:00,
MIE262H1F,PRA 01,1,Mon,11:00,13:00,
MIE262H1F,PRA 02,1,Fri,14:00,16:00,
MIE262H1F,TUT 01,1,Thu,16:00,17:00,
MIE262H1F,TUT 02,1,Fri,11:00,12:00,
MIE301H1F,LEC 01,1,Thu,9:00,10:00,
MIE301H1F,,2,Tue,10:00,11:00,
MIE301H1F,,3,Fri,13:00,14:00,
MIE301H1F,PRA 01,1,Fri,16:00,19:00,
MIE301H1F,,1,Fri,16:00,19:00,
MIE301H1F,TUT 01,1,Fri,15:00,17:00,
MIE301H1F,,1,Fri,15:00,17:00,
MIE303H1F,LEC 01,1,Mon,12:00,13:00,
MIE303H1F,,2,Tue,15:00,16:00,
MIE303H1F,,3,Thu,11:00,12:00,
MIE303H1F,PRA 01,1,Fri,14:00,17:00,1
MIE303H1F,TUT 01,1,Tue,16:00,17:00,
MIE312H1F,LEC 01,1,Mon,15:00,16:00,
MIE312H1F,,2,Tue,11:00,12:00,
MIE312H1F,,3,Thu,15:00,16:00,
MIE312H1F,LEC 02,1,Tue,13:00,14:00,
MIE312H1F,,2,Wed,16:00,17:00,
MIE312H1F,,3,Thu,14:00,15:00,
MIE312H1F,PRA 01,1,Tue,14:00,17:00,1
MIE312H1F,PRA 02,1,Fri,9:00,12:00,2
MIE312H1F,PRA 03,1,Fri,9:00,12:00,1
MIE312H1F,PRA 04,1,Tue,14:00,17:00,2
MIE312H1F,TUT 01,1,Wed,11:00,12:00,
MIE312H1F,TUT 02,1,Thu,16:00,17:00,
MIE334H1F,LEC 01,1,Mon,16:00,17:00,
MIE334H1F,,2,Wed,9:00,10:00,
MIE334H1F,,3,Thu,14:00,15:00,
MIE334H1F,LEC 02,1,Thu,11:00,12:00,
MIE334H1F,,2,Wed,11:00,12:00,
MIE334H1F,,3,Thu,12:00,13:00,
MIE334H1F,TUT 01,1,Mon,9:00,12:00,2
MIE334H1F,,1,Mon,9:00,12:00,2
MIE334H1F,TUT 02,1,Mon,9:00,12:00,1
MIE334H1F,,1,Mon,9:00,12:00,1
MIE342H1F,LEC 01,1,Mon,14:00,15:00,
MIE342H1F,,2,Wed,10:00,11:00,
MIE342H1F,,3,Thu,10:00,11:00,
MIE342H1F,LEC 02,1,Mon,13:00,14:00,
MIE342H1F,,2,Thu,13:00,14:00,
MIE342H1F,,3,Fri,14:00,15:00,
MIE342H1F,PRA 01,1,Tue,14:00,17:00,2
MIE342H1F,PRA 02,1,Fri,9:00,12:00,1
MIE342H1F,PRA 03,1,Fri,9:00,12:00,2
MIE342H1F,PRA 04,1,Tue,14:00,17:00,1
MIE342H1F,TUT 01,1,Mon,10:00,12:00,1
MIE342H1F,TUT 02,1,Mon,10:00,12:00,2
MIE343H1F,LEC 01,1,Mon,13:00,14:00,
MIE343H1F,,2,Mon,10:00,12:00,
MIE343H1F,PRA 01,1,Mon,14:00,17:00,
MIE343H1F,,1,Mon,14:00,17:00,
MIE345H1F,LEC 01,1,Fri,13:00,16:00,
MIE345H1F,TUT 01,1,Tue,10:00,12:00,
MIE350H1F,LEC 01,1,Tue,14:00,15:00,
MIE350H1F,,2,Fri,11:00,13:00,
MIE350H1F,PRA 01,1,Thu,15:00,16:00,
MIE350H1F,,1,Thu,15:00,16:00,
MIE350H1F,TUT 01,1,Tue,15:00,16:00,
MIE354H1F,LEC 01,1,Thu,11:00,12:00,
MIE354H1F,,2,Wed,14:00,15:00,
MIE354H1F,,3,Wed,15:00,16:00,
MIE354H1F,PRA 01,1,Fri,14:00,15:00,
MIE354H1F,PRA 02,1,Tue,14:00,15:00,
MIE354H1F,TUT 01,1,Fri,13:00,14:00,
MIE354H1F,TUT 02,1,Tue,13:00,14:00,
MIE360H1F,LEC 01,1,Fri,9:00,11:00,
MIE360H1F,,2,Tue,13:00,14:00,
MIE360H1F,PRA 01,1,Thu,9:00,11:00,
MIE360H1F,PRA 02,1,Thu,12:00,14:00,
MIE360H1F,PRA 03,1,Thu,16:00,18:00,
MIE360H1F,TUT 01,1,Wed,11:00,12:00,
MIE360H1F,TUT 02,1,Wed,12:00,13:00,
MIE365H1F,LEC 01,1,Wed,13:00,14:00,
MIE365H1F,,2,Thu,11:00,12:00,
MIE365H1F,,3,Thu,10:00,11:00,
MIE365H1F,PRA 01,1,Tue,10:00,12:00,
MIE365H1F,TUT 01,1,Wed,10:00,11:00,
MIE375H1F,LEC 01,1,Tue,14:00,15:00,
MIE375H1F,,2,Wed,15:00,16:00,
MIE375H1F,,3,Wed,16:00,17:00,
MIE375H1F,TUT 01,1,Thu,14:00,15:00,
MIE397Y1Y,TUT 01,1,Thu,18:00,19:00,
MIE404H1F,LEC 01,1,Mon,15:00,16:00,
MIE404H1F,,2,Wed,15:00,17:00,
MIE404H1F,LEC 02,1,Mon,18:30,20:30,
MIE404H1F,,2,Wed,18:30,20:30,
MIE404H1F,PRA 01,1,Mon,9:00,12:00,
MIE404H1F,PRA 02,1,Thu,10:00,13:00,
MIE404H1F,PRA 03,1,Thu,13:00,16:00,
MIE404H1F,TUT 01,1,Tue,10:00,12:00,
MIE404H1F,TUT 02,1,Tue,15:00,17:00,
MIE411H1F,LEC 01,1,Wed,13:00,14:00,
MIE411H1F,,2,Tue,13:00,14:00,
MIE411H1F,,3,Thu,13:00,14:00,
MIE411H1F,PRA 01,1,Thu,14:00,17:00,
MIE411H1F,PRA 02,1,Mon,14:00,17:00,
MIE411H1F,PRA 03,1,Tue,14:00,17:00,
MIE414H1F,LEC 01,1,Wed,9:00,10:00,
MIE414H1F,,2,Fri,9:00,11:00,
MIE414H1F,PRA 01,1,Wed,12:00,15:00,
MIE414H1F,TUT 01,1,Fri,11:00,12:00,
MIE422H1F,LEC 01,1,Mon,11:00,12:00,
MIE422H1F,,2,Thu,14:00,15:00,
MIE422H1F,PRA 01,1,Tue,11:00,14:00,1
MIE422H1F,PRA 02,1,Tue,11:00,14:00,2
MIE440H1F,LEC 01,1,Mon,11:00,12:00,
MIE440H1F,,2,Wed,12:00,13:00,
MIE440H1F,PRA 01,1,Thu,11:00,13:00,
MIE440H1F,TUT 01,1,Thu,10:00,11:00,
MIE442H1F,LEC 01,1,Mon,12:00,14:00,
MIE442H1F,,2,Tue,9:00,10:00,
MIE442H1F,PRA 01,1,Mon,9:30,11:00,
MIE442H1F,TUT 01,1,Tue,10:00,13:00,
MIE442H1F,TUT 02,1,Fri,11:00,14:00,
MIE444H1F,LEC 01,1,Mon,14:00,15:00,
MIE444H1F,,2,Wed,14:00,15:00,
MIE444H1F,PRA 01,1,Wed,9:00,12:00,
MIE444H1F,PRA 02,1,Tue,9:00,12:00,
MIE448H1F,LEC 01,1,Thu,11:00,12:00,
MIE448H1F,,2,Fri,11:00,13:00,
MIE448H1F,PRA 01,1,Wed,15:00,18:00,
MIE451H1F,LEC 01,1,Mon,10:00,11:00,
MIE451H1F,,2,Wed,10:00,11:00,
MIE451H1F,,3,Tue,10:00,11:00,
MIE451H1F,PRA 01,1,Wed,9:00,10:00,
MIE451H1F,TUT 01,1,Mon,11:00,12:00,
MIE463H1F,LEC 01,1,Mon,14:00,15:00,
MIE463H1F,,2,Tue,9:00,10:00,
MIE463H1F,,3,Wed,11:00,12:00,
MIE463H1F,PRA 01,1,Wed,12:00,13:00,
MIE463H1F,PRA 02,1,Wed,13:00,14:00,
MIE463H1F,TUT 01,1,Thu,15:00,16:00,
MIE479H1F,TUT 01,1,Fri,10:00,13:00,
MIE488H1F,LEC 01,1,Mon,18:00,21:00,
MIE488H1F,TUT 01,1,Tue,12:00,14:00,
MIE490Y1Y,TUT 01,1,Thu,18:00,20:00,
MIE490Y1Y,,1,Thu,18:00,20:00,
MIE491Y1Y,TUT 01,1,Thu,18:00,20:00,
MIE491Y1Y,,1,Thu,18:00,20:00,
MIE498H1F,TUT 01,1,,,,
MIE498Y1Y,TUT 01,1,,,,
MIE515H1F,LEC 01,1,Fri,19:00,19:30,
MIE515H1F,TUT 01,1,Wed,19:00,20:00,
MIE516H1F,LEC 01,1,Mon,11:00,12:00,
MIE516H1F,,2,Thu,9:00,10:00,
MIE516H1F,,3,Fri,12:00,13:00,
MIE516H1F,TUT 01,1,Thu,10:00,11:00,
MIE520H1F,LEC 01,1,Tue,14:00,15:00,
MIE520H1F,,2,Thu,10:00,11:00,
MIE520H1F,,3,Fri,15:00,16:00,
MIE520H1F,TUT 01,1,Fri,16:00,17:00,
MIE562H1F,LEC 01,1,Mon,16:00,17:00,
MIE562H1F,,2,Wed,16:00,17:00,
MIE562H1F,,3,Tue,16:00,17:00,
MIE562H1F,TUT 01,1,Mon,17:00,18:00,
MIE562H1F,,2,Tue,17:00,18:00,
MIE566H1F,LEC 01,1,Thu,12:00,13:00,
MIE566H1F,,2,Mon,12:00,14:00,
MIE566H1F,TUT 01,1,Thu,13:00,15:00,
MIN225H1F,LEC 01,1,Tue,9:00,11:00,
MIN225H1F,,2,Thu,11:00,12:00,
MIN225H1F,PRA 01,1,Tue,16:00,18:00,
MIN225H1F,TUT 01,1,Thu,12:00,13:00,
MIN400H1F,LEC 01,1,,,,
MIN429H1F,LEC 01,1,Mon,13:00,14:00,
MIN429H1F,,2,Tue,9:00,11:00,
MIN429H1F,TUT 01,1,Mon,14:00,15:00,
MIN450H1F,LEC 01,1,Tue,13:00,15:00,
MIN450H1F,,2,Thu,16:00,17:00,
MIN450H1F,TUT 01,1,Thu,17:00,18:00,
MIN466H1F,LEC 01,1,Tue,15:00,16:00,
MIN466H1F,,2,Mon,12:00,13:00,
MIN466H1F,PRA 01,1,Tue,16:00,18:00,
MIN466H1F,TUT 01,1,Mon,13:00,14:00,
MIN511H1F,LEC 01,1,Fri,12:00,14:00,
MIN511H1F,,2,Thu,14:00,15:00,
MIN511H1F,TUT 01,1,Thu,15:00,16:00,
MSE101H1F,LEC 01,1,Mon,10:00,11:00,
MSE101H1F,,2,Tue,11:00,12:00,
MSE101H1F,,3,Thu,10:00,11:00,
MSE101H1F,LEC 02,1,Mon,9:00,10:00,
MSE101H1F,,2,Wed,9:00,10:00,
MSE101H1F,,3,Fri,11:00,12:00,
MSE101H1F,PRA 01,1,Tue,14:00,17:00,
MSE101H1F,PRA 02,1,Tue,14:00,17:00,
MSE101H1F,PRA 03,1,Tue,14:00,17:00,
MSE101H1F,PRA 04,1,Tue,14:00,17:00,
MSE101H1F,PRA 05,1,Wed,14:00,17:00,
MSE101H1F,PRA 06,1,Wed,14:00,17:00,
MSE101H1F,PRA 07,1,Wed,14:00,17:00,
MSE101H1F,PRA 08,1,Wed,14:00,17:00,
MSE101H1F,TUT 01,1,Tue,17:00,18:00,
MSE101H1F,TUT 02,1,Tue,17:00,18:00,
MSE101H1F,TUT 03,1,Tue,17:00,18:00,
MSE101H1F,TUT 04,1,Tue,17:00,18:00,
MSE101H1F,TUT 05,1,Tue,17:00,18:00,
MSE101H1F,TUT 06,1,Tue,17:00,18:00,
MSE202H1F,LEC 01,1,Tue,14:00,15:00,
MSE202H1F,,2,Tue,15:00,16:00,
MSE202H1F,,3,Wed,13:00,14:00,
MSE202H1F,TUT 01,1,Mon,15:00,17:00,
MSE219H1F,LEC 01,1,Mon,11:00,12:00,
MSE219H1F,,2,Tue,13:00,14:00,
MSE219H1F,,3,Thu,11:00,12:00,
MSE219H1F,PRA 01,1,Fri,9:00,12:00,
MSE219H1F,PRA 02,1,Fri,13:00,16:00,
MSE219H1F,TUT 01,1,Thu,12:00,13:00,
MSE244H1F,LEC 01,1,Mon,14:00,15:00,
MSE244H1F,,2,Wed,10:00,11:00,
MSE244H1F,,3,Thu,14:00,15:00,
MSE244H1F,PRA 01,1,Tue,9:00,12:00,
MSE244H1F,,1,Tue,9:00,12:00,
MSE244H1F,TUT 01,1,Wed,11:00,12:00,
MSE270H1F,LEC 01,1,Mon,11:00,12:00,
MSE270H1F,,1,Mon,11:00,12:00,
MSE270H1F,,2,Wed,9:00,10:00,
MSE270H1F,,2,Wed,9:00,10:00,
MSE270H1F,,3,Fri,11:00,12:00,
MSE270H1F,,3,Fri,11:00,12:00,
MSE270H1F,LEC 02,1,Mon,12:00,13:00,
MSE270H1F,,1,Mon,12:00,13:00,
MSE270H1F,,2,Wed,10:00,11:00,
MSE270H1F,,2,Wed,10:00,11:00,
MSE270H1F,,3,Fri,12:00,13:00,
MSE270H1F,,3,Fri,12:00,13:00,
MSE270H1F,PRA 01,1,Tue,9:00,11:00,
MSE270H1F,,1,Tue,9:00,11:00,
MSE270H1F,,1,Tue,9:00,11:00,
MSE270H1F,,1,Tue,9:00,11:00,
MSE270H1F,,1,Tue,9:00,11:00,
MSE270H1F,PRA 02,1,Thu,9:00,11:00,
MSE270H1F,,1,Thu,9:00,11:00,
MSE270H1F,,1,Thu,9:00,11:00,
MSE270H1F,,1,Thu,9:00,11:00,
MSE270H1F,,1,Thu,9:00,11:00,
MSE270H1F,TUT 01,1,Tue,9:00,12:00,
MSE270H1F,TUT 02,1,Thu,9:00,12:00,
MSE318H1F,LEC 01,1,Tue,14:00,15:00,
MSE318H1F,,2,Wed,13:00,14:00,
MSE318H1F,,3,Thu,14:00,15:00,
MSE318H1F,PRA 01,1,Wed,14:00,17:00,
MSE318H1F,TUT 01,1,Tue,15:00,16:00,
MSE330H1F,LEC 01,1,Tue,9:00,10:00,
MSE330H1F,,2,Tue,10:00,11:00,
MSE330H1F,,3,Wed,13:00,14:00,
MSE330H1F,TUT 01,1,Wed,12:00,13:00,
MSE332H1F,LEC 01,1,Tue,13:00,14:00,
MSE332H1F,,2,Thu,10:00,11:00,
MSE332H1F,,3,Thu,9:00,10:00,
MSE332H1F,TUT 01,1,Mon,15:00,17:00,
MSE342H1F,LEC 01,1,Thu,15:00,16:00,
MSE342H1F,,2,Tue,10:00,11:00,
MSE342H1F,TUT 01,1,Tue,11:00,12:00,
MSE343H1F,LEC 01,1,Mon,13:00,14:00,
MSE343H1F,,2,Wed,11:00,12:00,
MSE343H1F,TUT 01,1,Mon,14:00,15:00,
MSE390H1F,LEC 01,1,Fri,12:00,13:00,
MSE390H1F,TUT 01,1,Fri,13:00,14:00,
MSE390H1F,TUT 02,1,Fri,13:00,14:00,
MSE401H1F,LEC 01,1,Tue,15:00,16:00,
MSE401H1F,,2,Tue,16:00,17:00,
MSE401H1F,PRA 01,1,Fri,10:00,12:00,
MSE401H1F,TUT 01,1,Thu,15:00,16:00,
MSE419H1F,LEC 01,1,Mon,12:00,13:00,
MSE419H1F,,2,Thu,17:00,18:00,
MSE419H1F,,3,Wed,16:00,17:00,
MSE419H1F,TUT 01,1,Wed,17:00,18:00,
MSE430H1F,LEC 01,1,Wed,11:00,12:00,
MSE430H1F,,2,Thu,11:00,12:00,
MSE430H1F,TUT 01,1,Thu,12:00,13:00,
MSE440H1F,LEC 01,1,Mon,16:00,18:00,
MSE440H1F,,2,Wed,10:00,11:00,
MSE440H1F,TUT 01,1,Thu,16:00,17:00,
MSE450H1F,LEC 01,1,Tue,13:00,15:00,
